"Location","String Value","String Representation","Data Type"
"102caa585","sprBearAttackUzi","\"sprBearAttackUzi\"","ds"
"102caa596","sprBearBrokenIdle","\"sprBearBrokenIdle\"","ds"
"102caa5a8","sprBearCheckGun","\"sprBearCheckGun\"","ds"
"102caa5b8","sprBearClimbDown","\"sprBearClimbDown\"","ds"
"102caa5c9","sprBearClimbUp","\"sprBearClimbUp\"","ds"
"102caa5d8","sprBearDeadMelee","\"sprBearDeadMelee\"","ds"
"102caa5e9","sprBearDeadShot","\"sprBearDeadShot\"","ds"
"102caa5f9","sprBearKickSewer","\"sprBearKickSewer\"","ds"
"102caa60a","sprBearStomp","\"sprBearStomp\"","ds"
"102caa617","sprBearWalk9mm","\"sprBearWalk9mm\"","ds"
"102caa626","sprBearWalkAllFour","\"sprBearWalkAllFour\"","ds"
"102caa639","sprBearWalkBat","\"sprBearWalkBat\"","ds"
"102caa648","sprBearWalkChain","\"sprBearWalkChain\"","ds"
"102caa659","sprBearWalkClub","\"sprBearWalkClub\"","ds"
"102caa669","sprBearWalkDoubleBarrel","\"sprBearWalkDoubleBarrel\"","ds"
"102caa681","sprBearWalkKalashnikov","\"sprBearWalkKalashnikov\"","ds"
"102caa698","sprBearWalkKnife","\"sprBearWalkKnife\"","ds"
"102caa6a9","sprBearWalkM16","\"sprBearWalkM16\"","ds"
"102caa6b8","sprBearWalkMaskBox","\"sprBearWalkMaskBox\"","ds"
"102caa6cb","sprBearWalkPipe","\"sprBearWalkPipe\"","ds"
"102caa6db","sprBearWalkPizza","\"sprBearWalkPizza\"","ds"
"102caa6ec","sprBearWalkShotgun","\"sprBearWalkShotgun\"","ds"
"102caa6ff","sprBearWalkSilencer","\"sprBearWalkSilencer\"","ds"
"102caa713","sprBearWalkUnarmed","\"sprBearWalkUnarmed\"","ds"
"102caa726","sprBearWalkUzi","\"sprBearWalkUzi\"","ds"
"102caa735","sprBearWalkie","\"sprBearWalkie\"","ds"
"102caa743","sprCobraAttackAcid","\"sprCobraAttackAcid\"","ds"
"102caa756","sprCobraAttackBat","\"sprCobraAttackBat\"","ds"
"102caa768","sprCobraAttackBottle","\"sprCobraAttackBottle\"","ds"
"102caa77d","sprCobraAttackBottleBroken","\"sprCobraAttackBottleBroken\"","ds"
"102caa798","sprCobraAttackClub","\"sprCobraAttackClub\"","ds"
"102caa7ab","sprCobraAttackDoubleBarrel1","\"sprCobraAttackDoubleBarrel1\"","ds"
"102caa7c7","sprCobraAttackDoubleBarrel2","\"sprCobraAttackDoubleBarrel2\"","ds"
"102caa7e3","sprCobraAttackKalashnikov","\"sprCobraAttackKalashnikov\"","ds"
"102caa7fd","sprCobraAttackKarate","\"sprCobraAttackKarate\"","ds"
"102caa812","sprCobraAttackKnife","\"sprCobraAttackKnife\"","ds"
"102caa826","sprCobraAttackM16","\"sprCobraAttackM16\"","ds"
"102caa838","sprCobraAttackMP5","\"sprCobraAttackMP5\"","ds"
"102caa84a","sprCobraAttackNailgun","\"sprCobraAttackNailgun\"","ds"
"102caa860","sprCobraAttackNunchucks","\"sprCobraAttackNunchucks\"","ds"
"102caa878","sprCobraAttackPunch","\"sprCobraAttackPunch\"","ds"
"102caa88c","sprCobraAttackShotgun","\"sprCobraAttackShotgun\"","ds"
"102caa8a2","sprCobraAttackSilencer","\"sprCobraAttackSilencer\"","ds"
"102caa8b9","sprCobraAttackUzi","\"sprCobraAttackUzi\"","ds"
"102caa8cb","sprCobraBrokenIdle","\"sprCobraBrokenIdle\"","ds"
"102caa8de","sprCobraChair","\"sprCobraChair\"","ds"
"102caa8ec","sprCobraDeadExplosion","\"sprCobraDeadExplosion\"","ds"
"102caa902","sprCobraDeadMelee","\"sprCobraDeadMelee\"","ds"
"102caa914","sprCobraDeadShot","\"sprCobraDeadShot\"","ds"
"102caa925","sprCobraDieChair","\"sprCobraDieChair\"","ds"
"102caa936","sprCobraFloppy","\"sprCobraFloppy\"","ds"
"102caa945","sprCobraHotHeavy","\"sprCobraHotHeavy\"","ds"
"102caa956","sprCobraPhone","\"sprCobraPhone\"","ds"
"102caa964","sprCobraPutOnMask","\"sprCobraPutOnMask\"","ds"
"102caa976","sprCobraShave","\"sprCobraShave\"","ds"
"102caa984","sprCobraWalkAcid","\"sprCobraWalkAcid\"","ds"
"102caa995","sprCobraWalkBat","\"sprCobraWalkBat\"","ds"
"102caa9a5","sprCobraWalkBottle","\"sprCobraWalkBottle\"","ds"
"102caa9b8","sprCobraWalkBottleBroken","\"sprCobraWalkBottleBroken\"","ds"
"102caa9d1","sprCobraWalkClub","\"sprCobraWalkClub\"","ds"
"102caa9e2","sprCobraWalkDoubleBarrel","\"sprCobraWalkDoubleBarrel\"","ds"
"102caa9fb","sprCobraWalkKalashnikov","\"sprCobraWalkKalashnikov\"","ds"
"102caaa13","sprCobraWalkKarate","\"sprCobraWalkKarate\"","ds"
"102caaa26","sprCobraWalkKnife","\"sprCobraWalkKnife\"","ds"
"102caaa38","sprCobraWalkM16","\"sprCobraWalkM16\"","ds"
"102caaa48","sprCobraWalkMP5","\"sprCobraWalkMP5\"","ds"
"102caaa58","sprCobraWalkNailgun","\"sprCobraWalkNailgun\"","ds"
"102caaa6c","sprCobraWalkShotgun","\"sprCobraWalkShotgun\"","ds"
"102caaa80","sprCobraWalkSilencer","\"sprCobraWalkSilencer\"","ds"
"102caaa95","sprCobraWalkSuitcase","\"sprCobraWalkSuitcase\"","ds"
"102caaaaa","sprCobraWalkUnarmed","\"sprCobraWalkUnarmed\"","ds"
"102caaabe","sprCobraWalkUzi","\"sprCobraWalkUzi\"","ds"
"102caaace","sprCobraWounded1","\"sprCobraWounded1\"","ds"
"102caaadf","sprCobraWounded2","\"sprCobraWounded2\"","ds"
"102caaaf0","sprColombianAttackFamae","\"sprColombianAttackFamae\"","ds"
"102caab08","sprColombianAttackKnife","\"sprColombianAttackKnife\"","ds"
"102caab20","sprColombianAttackMachette","\"sprColombianAttackMachette\"","ds"
"102caab3b","sprColombianAttackMendoza","\"sprColombianAttackMendoza\"","ds"
"102caab55","sprColombianAttackPipe","\"sprColombianAttackPipe\"","ds"
"102caab6c","sprColombianAttackShotgun","\"sprColombianAttackShotgun\"","ds"
"102caab86","sprColombianAttackSilencer","\"sprColombianAttackSilencer\"","ds"
"102caaba1","sprColombianDeadBlunt","\"sprColombianDeadBlunt\"","ds"
"102caabb7","sprColombianDeadCut","\"sprColombianDeadCut\"","ds"
"102caabcb","sprColombianDeadKnife","\"sprColombianDeadKnife\"","ds"
"102caabe1","sprColombianDeadLeanMachinegun","\"sprColombianDeadLeanMachinegun\"","ds"
"102caac00","sprColombianDeadLeanMelee","\"sprColombianDeadLeanMelee\"","ds"
"102caac1a","sprColombianDeadLeanShotgun","\"sprColombianDeadLeanShotgun\"","ds"
"102caac36","sprColombianDeadMachinegun","\"sprColombianDeadMachinegun\"","ds"
"102caac51","sprColombianDeadShotgun","\"sprColombianDeadShotgun\"","ds"
"102caac69","sprColombianDeadSlash","\"sprColombianDeadSlash\"","ds"
"102caac7f","sprColombianDodgerAttack","\"sprColombianDodgerAttack\"","ds"
"102caac98","sprColombianDodgerDodge","\"sprColombianDodgerDodge\"","ds"
"102caacb0","sprColombianDodgerStunned","\"sprColombianDodgerStunned\"","ds"
"102caacca","sprColombianDodgerWalk","\"sprColombianDodgerWalk\"","ds"
"102caace1","sprColombianFlyShotgun","\"sprColombianFlyShotgun\"","ds"
"102caacf8","sprColombianGetUp","\"sprColombianGetUp\"","ds"
"102caad0a","sprColombianGetUpLean","\"sprColombianGetUpLean\"","ds"
"102caad20","sprColombianHandcuffs1","\"sprColombianHandcuffs1\"","ds"
"102caad37","sprColombianHandcuffs2","\"sprColombianHandcuffs2\"","ds"
"102caad4e","sprColombianHenchman","\"sprColombianHenchman\"","ds"
"102caad63","sprColombianHenchmanDead","\"sprColombianHenchmanDead\"","ds"
"102caad7c","sprColombianHenchmanStand","\"sprColombianHenchmanStand\"","ds"
"102caad96","sprColombianHiding","\"sprColombianHiding\"","ds"
"102caada9","sprColombianHidingReload","\"sprColombianHidingReload\"","ds"
"102caadc2","sprColombianIdlePipe","\"sprColombianIdlePipe\"","ds"
"102caadd7","sprColombianSearchFamae","\"sprColombianSearchFamae\"","ds"
"102caadef","sprColombianSearchKnife","\"sprColombianSearchKnife\"","ds"
"102caae07","sprColombianSearchMachete","\"sprColombianSearchMachete\"","ds"
"102caae21","sprColombianSearchMendoza","\"sprColombianSearchMendoza\"","ds"
"102caae3b","sprColombianSearchPipe","\"sprColombianSearchPipe\"","ds"
"102caae52","sprColombianSearchShotgun","\"sprColombianSearchShotgun\"","ds"
"102caae6c","sprColombianSearchSilencer","\"sprColombianSearchSilencer\"","ds"
"102caae87","sprColombianWalkFamae","\"sprColombianWalkFamae\"","ds"
"102caae9d","sprColombianWalkKnife","\"sprColombianWalkKnife\"","ds"
"102caaeb3","sprColombianWalkMachete","\"sprColombianWalkMachete\"","ds"
"102caaecb","sprColombianWalkMendoza","\"sprColombianWalkMendoza\"","ds"
"102caaee3","sprColombianWalkPipe","\"sprColombianWalkPipe\"","ds"
"102caaef8","sprColombianWalkShotgun","\"sprColombianWalkShotgun\"","ds"
"102caaf10","sprColombianWalkSilencer","\"sprColombianWalkSilencer\"","ds"
"102caaf29","sprColombianWalkUnarmed","\"sprColombianWalkUnarmed\"","ds"
"102caaf41","sprCopAnswerPhone","\"sprCopAnswerPhone\"","ds"
"102caaf53","sprCopAttack9mm","\"sprCopAttack9mm\"","ds"
"102caaf63","sprCopAttackBat","\"sprCopAttackBat\"","ds"
"102caaf73","sprCopAttackChain","\"sprCopAttackChain\"","ds"
"102caaf85","sprCopAttackFamae","\"sprCopAttackFamae\"","ds"
"102caaf97","sprCopAttackKnife","\"sprCopAttackKnife\"","ds"
"102caafa9","sprCopAttackMachette","\"sprCopAttackMachette\"","ds"
"102caafbe","sprCopAttackMendoza","\"sprCopAttackMendoza\"","ds"
"102caafd2","sprCopAttackPipe","\"sprCopAttackPipe\"","ds"
"102caafe3","sprCopAttackPunch","\"sprCopAttackPunch\"","ds"
"102caaff5","sprCopAttackShotgun","\"sprCopAttackShotgun\"","ds"
"102cab009","sprCopAttackSilencer","\"sprCopAttackSilencer\"","ds"
"102cab01e","sprCopAttackStick","\"sprCopAttackStick\"","ds"
"102cab030","sprCopAttackTaser","\"sprCopAttackTaser\"","ds"
"102cab042","sprCopAttackUzi","\"sprCopAttackUzi\"","ds"
"102cab052","sprCopBadge","\"sprCopBadge\"","ds"
"102cab05e","sprCopBedSheets","\"sprCopBedSheets\"","ds"
"102cab06e","sprCopCheckGun","\"sprCopCheckGun\"","ds"
"102cab07d","sprCopDeadBlunt","\"sprCopDeadBlunt\"","ds"
"102cab08d","sprCopDeadCut","\"sprCopDeadCut\"","ds"
"102cab09b","sprCopDeadMachinegun","\"sprCopDeadMachinegun\"","ds"
"102cab0b0","sprCopDeadShotgun","\"sprCopDeadShotgun\"","ds"
"102cab0c2","sprCopDeadTaser","\"sprCopDeadTaser\"","ds"
"102cab0d2","sprCopDrinkBeer","\"sprCopDrinkBeer\"","ds"
"102cab0e2","sprCopDrinkCoffee","\"sprCopDrinkCoffee\"","ds"
"102cab0f4","sprCopDryHands","\"sprCopDryHands\"","ds"
"102cab103","sprCopIdleBroken","\"sprCopIdleBroken\"","ds"
"102cab114","sprCopKnock","\"sprCopKnock\"","ds"
"102cab120","sprCopPush","\"sprCopPush\"","ds"
"102cab12b","sprCopRipTape","\"sprCopRipTape\"","ds"
"102cab139","sprCopSearch","\"sprCopSearch\"","ds"
"102cab146","sprCopSearchEnd","\"sprCopSearchEnd\"","ds"
"102cab156","sprCopShootTiger","\"sprCopShootTiger\"","ds"
"102cab167","sprCopSleepy","\"sprCopSleepy\"","ds"
"102cab174","sprCopSmoke","\"sprCopSmoke\"","ds"
"102cab180","sprCopTurnShotgun","\"sprCopTurnShotgun\"","ds"
"102cab192","sprCopWakeUp","\"sprCopWakeUp\"","ds"
"102cab19f","sprCopWalk9mm","\"sprCopWalk9mm\"","ds"
"102cab1ad","sprCopWalkBat","\"sprCopWalkBat\"","ds"
"102cab1bb","sprCopWalkChain","\"sprCopWalkChain\"","ds"
"102cab1cb","sprCopWalkFamae","\"sprCopWalkFamae\"","ds"
"102cab1db","sprCopWalkKnife","\"sprCopWalkKnife\"","ds"
"102cab1eb","sprCopWalkMachete","\"sprCopWalkMachete\"","ds"
"102cab1fd","sprCopWalkMendoza","\"sprCopWalkMendoza\"","ds"
"102cab20f","sprCopWalkPipe","\"sprCopWalkPipe\"","ds"
"102cab21e","sprCopWalkShotgun","\"sprCopWalkShotgun\"","ds"
"102cab230","sprCopWalkSilencer","\"sprCopWalkSilencer\"","ds"
"102cab243","sprCopWalkStick","\"sprCopWalkStick\"","ds"
"102cab253","sprCopWalkTaser","\"sprCopWalkTaser\"","ds"
"102cab263","sprCopWalkUnarmed","\"sprCopWalkUnarmed\"","ds"
"102cab275","sprCopWalkUzi","\"sprCopWalkUzi\"","ds"
"102cab283","sprCopWashHands","\"sprCopWashHands\"","ds"
"102cab293","sprEGangAttack9mm","\"sprEGangAttack9mm\"","ds"
"102cab2a5","sprEGangAttackBat","\"sprEGangAttackBat\"","ds"
"102cab2b7","sprEGangAttackChain","\"sprEGangAttackChain\"","ds"
"102cab2cb","sprEGangAttackHumanShield","\"sprEGangAttackHumanShield\"","ds"
"102cab2e5","sprEGangAttackKnife","\"sprEGangAttackKnife\"","ds"
"102cab2f9","sprEGangAttackPipe","\"sprEGangAttackPipe\"","ds"
"102cab30c","sprEGangAttackShotgun","\"sprEGangAttackShotgun\"","ds"
"102cab322","sprEGangAttackUzi","\"sprEGangAttackUzi\"","ds"
"102cab334","sprEGangCrawl","\"sprEGangCrawl\"","ds"
"102cab342","sprEGangDeadBash","\"sprEGangDeadBash\"","ds"
"102cab353","sprEGangDeadBlunt","\"sprEGangDeadBlunt\"","ds"
"102cab365","sprEGangDeadChainsaw","\"sprEGangDeadChainsaw\"","ds"
"102cab37a","sprEGangDeadCut","\"sprEGangDeadCut\"","ds"
"102cab38a","sprEGangDeadKnife","\"sprEGangDeadKnife\"","ds"
"102cab39c","sprEGangDeadLeanMachinegun","\"sprEGangDeadLeanMachinegun\"","ds"
"102cab3b7","sprEGangDeadLeanMelee","\"sprEGangDeadLeanMelee\"","ds"
"102cab3cd","sprEGangDeadLeanShotgun","\"sprEGangDeadLeanShotgun\"","ds"
"102cab3e5","sprEGangDeadMachinegun","\"sprEGangDeadMachinegun\"","ds"
"102cab3fc","sprEGangDeadPieces","\"sprEGangDeadPieces\"","ds"
"102cab40f","sprEGangDeadShotgun","\"sprEGangDeadShotgun\"","ds"
"102cab423","sprEGangDeadSlashed","\"sprEGangDeadSlashed\"","ds"
"102cab437","sprEGangFatAttack","\"sprEGangFatAttack\"","ds"
"102cab449","sprEGangFatDead","\"sprEGangFatDead\"","ds"
"102cab459","sprEGangFatDeadSwan","\"sprEGangFatDeadSwan\"","ds"
"102cab46d","sprEGangFatGetUp","\"sprEGangFatGetUp\"","ds"
"102cab47e","sprEGangFatWalk","\"sprEGangFatWalk\"","ds"
"102cab48e","sprEGangFlyShotgun","\"sprEGangFlyShotgun\"","ds"
"102cab4a1","sprEGangGetUp","\"sprEGangGetUp\"","ds"
"102cab4af","sprEGangGetUpLean","\"sprEGangGetUpLean\"","ds"
"102cab4c1","sprEGangHurtBlunt1","\"sprEGangHurtBlunt1\"","ds"
"102cab4d4","sprEGangHurtBlunt2","\"sprEGangHurtBlunt2\"","ds"
"102cab4e7","sprEGangHurtBlunt3","\"sprEGangHurtBlunt3\"","ds"
"102cab4fa","sprEGangHurtBlunt4","\"sprEGangHurtBlunt4\"","ds"
"102cab50d","sprEGangHurtBlunt","\"sprEGangHurtBlunt\"","ds"
"102cab51f","sprEGangHurtLean","\"sprEGangHurtLean\"","ds"
"102cab530","sprEGangIdleKnife","\"sprEGangIdleKnife\"","ds"
"102cab542","sprEGangIdleMoney","\"sprEGangIdleMoney\"","ds"
"102cab554","sprEGangIdlePipe","\"sprEGangIdlePipe\"","ds"
"102cab565","sprEGangIdleSmoke","\"sprEGangIdleSmoke\"","ds"
"102cab577","sprEGangLegs","\"sprEGangLegs\"","ds"
"102cab584","sprEGangSearch9mm","\"sprEGangSearch9mm\"","ds"
"102cab596","sprEGangSearchBat","\"sprEGangSearchBat\"","ds"
"102cab5a8","sprEGangSearchChain","\"sprEGangSearchChain\"","ds"
"102cab5bc","sprEGangSearchKnife","\"sprEGangSearchKnife\"","ds"
"102cab5d0","sprEGangSearchPipe","\"sprEGangSearchPipe\"","ds"
"102cab5e3","sprEGangSearchShotgun","\"sprEGangSearchShotgun\"","ds"
"102cab5f9","sprEGangSearchUzi","\"sprEGangSearchUzi\"","ds"
"102cab60b","sprEGangWalk9mm","\"sprEGangWalk9mm\"","ds"
"102cab61b","sprEGangWalkBat","\"sprEGangWalkBat\"","ds"
"102cab62b","sprEGangWalkChain","\"sprEGangWalkChain\"","ds"
"102cab63d","sprEGangWalkHumanShield","\"sprEGangWalkHumanShield\"","ds"
"102cab655","sprEGangWalkKnife","\"sprEGangWalkKnife\"","ds"
"102cab667","sprEGangWalkPipe","\"sprEGangWalkPipe\"","ds"
"102cab678","sprEGangWalkShotgun","\"sprEGangWalkShotgun\"","ds"
"102cab68c","sprEGangWalkUnarmed","\"sprEGangWalkUnarmed\"","ds"
"102cab6a0","sprEGangWalkUzi","\"sprEGangWalkUzi\"","ds"
"102cab6b0","sprEMafiaAttackBat","\"sprEMafiaAttackBat\"","ds"
"102cab6c3","sprEMafiaAttackClub","\"sprEMafiaAttackClub\"","ds"
"102cab6d7","sprEMafiaAttackDoubleBarrel1","\"sprEMafiaAttackDoubleBarrel1\"","ds"
"102cab6f4","sprEMafiaAttackDoubleBarrel2","\"sprEMafiaAttackDoubleBarrel2\"","ds"
"102cab711","sprEMafiaAttackKalashnikov","\"sprEMafiaAttackKalashnikov\"","ds"
"102cab72c","sprEMafiaAttackKnife","\"sprEMafiaAttackKnife\"","ds"
"102cab741","sprEMafiaAttackM16","\"sprEMafiaAttackM16\"","ds"
"102cab754","sprEMafiaAttackPipe","\"sprEMafiaAttackPipe\"","ds"
"102cab768","sprEMafiaAttackShotgun","\"sprEMafiaAttackShotgun\"","ds"
"102cab77f","sprEMafiaAttackSilencer","\"sprEMafiaAttackSilencer\"","ds"
"102cab797","sprEMafiaDeadAcid","\"sprEMafiaDeadAcid\"","ds"
"102cab7a9","sprEMafiaDeadAcidMelt","\"sprEMafiaDeadAcidMelt\"","ds"
"102cab7bf","sprEMafiaDeadBash","\"sprEMafiaDeadBash\"","ds"
"102cab7d1","sprEMafiaDeadBlunt","\"sprEMafiaDeadBlunt\"","ds"
"102cab7e4","sprEMafiaDeadCpr","\"sprEMafiaDeadCpr\"","ds"
"102cab7f5","sprEMafiaDeadCut","\"sprEMafiaDeadCut\"","ds"
"102cab806","sprEMafiaDeadExplosion","\"sprEMafiaDeadExplosion\"","ds"
"102cab81d","sprEMafiaDeadKnife","\"sprEMafiaDeadKnife\"","ds"
"102cab830","sprEMafiaDeadLeanMachinegun","\"sprEMafiaDeadLeanMachinegun\"","ds"
"102cab84c","sprEMafiaDeadLeanMelee","\"sprEMafiaDeadLeanMelee\"","ds"
"102cab863","sprEMafiaDeadLeanShotgun","\"sprEMafiaDeadLeanShotgun\"","ds"
"102cab87c","sprEMafiaDeadMachinegun","\"sprEMafiaDeadMachinegun\"","ds"
"102cab894","sprEMafiaDeadNailgun","\"sprEMafiaDeadNailgun\"","ds"
"102cab8a9","sprEMafiaDeadPieces","\"sprEMafiaDeadPieces\"","ds"
"102cab8bd","sprEMafiaDeadShotgun","\"sprEMafiaDeadShotgun\"","ds"
"102cab8d2","sprEMafiaDeadSlashed","\"sprEMafiaDeadSlashed\"","ds"
"102cab8e7","sprEMafiaDrag","\"sprEMafiaDrag\"","ds"
"102cab8f5","sprEMafiaDrinkVodka","\"sprEMafiaDrinkVodka\"","ds"
"102cab909","sprEMafiaDrinkVodkaBag","\"sprEMafiaDrinkVodkaBag\"","ds"
"102cab920","sprEMafiaFatAttack","\"sprEMafiaFatAttack\"","ds"
"102cab933","sprEMafiaFatDead","\"sprEMafiaFatDead\"","ds"
"102cab944","sprEMafiaFatDeadExplosion","\"sprEMafiaFatDeadExplosion\"","ds"
"102cab95e","sprEMafiaFatDeadSwan","\"sprEMafiaFatDeadSwan\"","ds"
"102cab973","sprEMafiaFatGetUp","\"sprEMafiaFatGetUp\"","ds"
"102cab985","sprEMafiaFatLegs","\"sprEMafiaFatLegs\"","ds"
"102cab996","sprEMafiaFatWalk","\"sprEMafiaFatWalk\"","ds"
"102cab9a7","sprEMafiaFlyShotgun","\"sprEMafiaFlyShotgun\"","ds"
"102cab9bb","sprEMafiaGetUp","\"sprEMafiaGetUp\"","ds"
"102cab9ca","sprEMafiaGetUpLean","\"sprEMafiaGetUpLean\"","ds"
"102cab9dd","sprEMafiaHandShotgun","\"sprEMafiaHandShotgun\"","ds"
"102cab9f2","sprEMafiaHandShotgunShoot","\"sprEMafiaHandShotgunShoot\"","ds"
"102caba0c","sprEMafiaHurtBlunt1","\"sprEMafiaHurtBlunt1\"","ds"
"102caba20","sprEMafiaHurtBlunt2","\"sprEMafiaHurtBlunt2\"","ds"
"102caba34","sprEMafiaHurtBlunt3","\"sprEMafiaHurtBlunt3\"","ds"
"102caba48","sprEMafiaHurtBlunt4","\"sprEMafiaHurtBlunt4\"","ds"
"102caba5c","sprEMafiaHurtBlunt","\"sprEMafiaHurtBlunt\"","ds"
"102caba6f","sprEMafiaHurtLean","\"sprEMafiaHurtLean\"","ds"
"102caba81","sprEMafiaIdleArcade","\"sprEMafiaIdleArcade\"","ds"
"102caba95","sprEMafiaIdlePhone","\"sprEMafiaIdlePhone\"","ds"
"102cabaa8","sprEMafiaIdlePhoneSilencer","\"sprEMafiaIdlePhoneSilencer\"","ds"
"102cabac3","sprEMafiaIdlePipe","\"sprEMafiaIdlePipe\"","ds"
"102cabad5","sprEMafiaIdleSilencer","\"sprEMafiaIdleSilencer\"","ds"
"102cabaeb","sprEMafiaIdleSit","\"sprEMafiaIdleSit\"","ds"
"102cabafc","sprEMafiaIdleSmoke","\"sprEMafiaIdleSmoke\"","ds"
"102cabb0f","sprEMafiaSearchBat","\"sprEMafiaSearchBat\"","ds"
"102cabb22","sprEMafiaSearchClub","\"sprEMafiaSearchClub\"","ds"
"102cabb36","sprEMafiaSearchDoubleBarrel","\"sprEMafiaSearchDoubleBarrel\"","ds"
"102cabb52","sprEMafiaSearchKalashnikov","\"sprEMafiaSearchKalashnikov\"","ds"
"102cabb6d","sprEMafiaSearchKnife","\"sprEMafiaSearchKnife\"","ds"
"102cabb82","sprEMafiaSearchM16","\"sprEMafiaSearchM16\"","ds"
"102cabb95","sprEMafiaSearchShotgun","\"sprEMafiaSearchShotgun\"","ds"
"102cabbac","sprEMafiaSearchSilencer","\"sprEMafiaSearchSilencer\"","ds"
"102cabbc4","sprEMafiaSearchUzi","\"sprEMafiaSearchUzi\"","ds"
"102cabbd7","sprEMafiaSlither","\"sprEMafiaSlither\"","ds"
"102cabbe8","sprEMafiaWalkBat","\"sprEMafiaWalkBat\"","ds"
"102cabbf9","sprEMafiaWalkClub","\"sprEMafiaWalkClub\"","ds"
"102cabc0b","sprEMafiaWalkDoubleBarrel","\"sprEMafiaWalkDoubleBarrel\"","ds"
"102cabc25","sprEMafiaWalkKalashnikov","\"sprEMafiaWalkKalashnikov\"","ds"
"102cabc3e","sprEMafiaWalkKnife","\"sprEMafiaWalkKnife\"","ds"
"102cabc51","sprEMafiaWalkM16","\"sprEMafiaWalkM16\"","ds"
"102cabc62","sprEMafiaWalkPipe","\"sprEMafiaWalkPipe\"","ds"
"102cabc74","sprEMafiaWalkShotgun","\"sprEMafiaWalkShotgun\"","ds"
"102cabc89","sprEMafiaWalkSilencer","\"sprEMafiaWalkSilencer\"","ds"
"102cabc9f","sprEMafiaWalkUnarmed","\"sprEMafiaWalkUnarmed\"","ds"
"102cabcb4","sprFatPoliceAttack","\"sprFatPoliceAttack\"","ds"
"102cabcc7","sprFatPoliceDead","\"sprFatPoliceDead\"","ds"
"102cabcd8","sprFatPoliceDying","\"sprFatPoliceDying\"","ds"
"102cabcea","sprFatPoliceHandsUp","\"sprFatPoliceHandsUp\"","ds"
"102cabcfe","sprFatPoliceHat","\"sprFatPoliceHat\"","ds"
"102cabd0e","sprFatPolicePlate","\"sprFatPolicePlate\"","ds"
"102cabd20","sprFatPoliceWalk","\"sprFatPoliceWalk\"","ds"
"102cabd31","sprGangDodgerAttack","\"sprGangDodgerAttack\"","ds"
"102cabd45","sprGangDodgerDead","\"sprGangDodgerDead\"","ds"
"102cabd57","sprGangDodgerDodge","\"sprGangDodgerDodge\"","ds"
"102cabd6a","sprGangDodgerWalk","\"sprGangDodgerWalk\"","ds"
"102cabd7c","sprGangLeaderBang","\"sprGangLeaderBang\"","ds"
"102cabd8e","sprGangLeaderDeadBlunt","\"sprGangLeaderDeadBlunt\"","ds"
"102cabda5","sprGangLeaderDeadCut","\"sprGangLeaderDeadCut\"","ds"
"102cabdba","sprGangLeaderDeadMachinegun","\"sprGangLeaderDeadMachinegun\"","ds"
"102cabdd6","sprGangLeaderDeadShotgun","\"sprGangLeaderDeadShotgun\"","ds"
"102cabdef","sprGangLeaderGetUp","\"sprGangLeaderGetUp\"","ds"
"102cabe02","sprGangLeaderGlasses","\"sprGangLeaderGlasses\"","ds"
"102cabe17","sprGangLeaderGrafitti","\"sprGangLeaderGrafitti\"","ds"
"102cabe2d","sprGangLeaderHurt","\"sprGangLeaderHurt\"","ds"
"102cabe3f","sprGangLeaderWalk","\"sprGangLeaderWalk\"","ds"
"102cabe51","sprGuardAttackMagnum","\"sprGuardAttackMagnum\"","ds"
"102cabe66","sprGuardAttackShotgun","\"sprGuardAttackShotgun\"","ds"
"102cabe7c","sprGuardAttackStick","\"sprGuardAttackStick\"","ds"
"102cabe90","sprGuardDeadBash","\"sprGuardDeadBash\"","ds"
"102cabea1","sprGuardDeadBlunt","\"sprGuardDeadBlunt\"","ds"
"102cabeb3","sprGuardDeadBrush","\"sprGuardDeadBrush\"","ds"
"102cabec5","sprGuardDeadCut","\"sprGuardDeadCut\"","ds"
"102cabed5","sprGuardDeadLeanMelee","\"sprGuardDeadLeanMelee\"","ds"
"102cabeeb","sprGuardDeadLeanShot","\"sprGuardDeadLeanShot\"","ds"
"102cabf00","sprGuardDeadLeanShotgun","\"sprGuardDeadLeanShotgun\"","ds"
"102cabf18","sprGuardDeadMachinegun","\"sprGuardDeadMachinegun\"","ds"
"102cabf2f","sprGuardDeadShotgun","\"sprGuardDeadShotgun\"","ds"
"102cabf43","sprGuardFlyShotgun","\"sprGuardFlyShotgun\"","ds"
"102cabf56","sprGuardGetUp","\"sprGuardGetUp\"","ds"
"102cabf64","sprGuardGetUpLean","\"sprGuardGetUpLean\"","ds"
"102cabf76","sprGuardIdleStand","\"sprGuardIdleStand\"","ds"
"102cabf88","sprGuardIdleStick","\"sprGuardIdleStick\"","ds"
"102cabf9a","sprGuardSearchMagnum","\"sprGuardSearchMagnum\"","ds"
"102cabfaf","sprGuardSearchShotgun","\"sprGuardSearchShotgun\"","ds"
"102cabfc5","sprGuardSearchStick","\"sprGuardSearchStick\"","ds"
"102cabfd9","sprGuardWalkMagnum","\"sprGuardWalkMagnum\"","ds"
"102cabfec","sprGuardWalkShotgun","\"sprGuardWalkShotgun\"","ds"
"102cac000","sprGuardWalkStick","\"sprGuardWalkStick\"","ds"
"102cac012","sprGuardWalkUnarmed","\"sprGuardWalkUnarmed\"","ds"
